Customer_Id,Username,CreditScore,CreditScore,Region,Gender,Age,Tenure,Balance,NumofProduct,HasCard,ActiveMember,EstimatedSalary,Exited
15777352,Ikedinachukwu,568,Below Average,Spain,Female,32,7,169399,1,1,0,61936,No
15812007,Power,670,Above Average,Spain,Male,25,6,0,2,1,1,78358,No
15625461,Amos,613,Below Average,France,Female,45,1,187841,2,1,1,147224,No
15739438,Reed,539,Below Average,France,Male,30,0,0,2,1,0,160979,No
15611759,Simmons,850,High,Spain,Female,57,8,126776,2,1,1,132298,No
15661629,Ricci,522,Below Average,Spain,Male,34,9,126436,1,1,0,174248,Yes
15633950,Yen,737,High,France,Male,41,1,101960,1,1,1,123547,No
15592386,Campbell,520,Below Average,France,Male,58,3,0,2,0,1,32790,No
15803716,West,706,High,Spain,Male,28,3,0,2,0,1,181543,No
15696674,Robinson,643,Below Average,Germany,Female,45,2,150842,1,0,1,2319,Yes
15706365,Bianchi,648,Below Average,France,Female,50,9,102535,1,1,1,189543,No
15745088,Chen,443,Below Average,Germany,Female,29,9,99027,2,1,0,10940,No
15676715,Madukaego,640,Below Average,France,Male,68,9,0,2,1,1,199493,No
15613085,Ibrahimova,628,Below Average,Spain,Female,33,3,0,1,1,1,188193,No
15633537,Nolan,540,Below Average,Germany,Female,42,9,87271,2,1,0,172572,No
15594720,Scott,460,Below Average,Germany,Female,35,8,102742,2,1,1,189339,No
15684042,Blair,636,Below Average,Germany,Male,34,2,40105,2,0,1,53512,No
15583303,Monaldo,593,Below Average,France,Female,29,2,152265,1,1,0,34004,No
15611579,Sutherland,801,High,Spain,Male,42,4,141947,1,1,1,10598,No
15774696,Cole,640,Below Average,Germany,Female,75,1,106307,2,0,1,113428,No
15694506,Briggs,611,Below Average,Germany,Male,31,0,107884,2,1,1,183487,No
15688074,Gregory,802,High,Germany,Male,31,1,125013,1,1,1,187658,No
15759537,Bianchi,717,High,Germany,Male,35,7,58469,2,1,1,172459,No
15758449,Angelo,769,High,France,Female,39,8,0,1,0,1,21016,No
15583456,Gardiner,745,High,Germany,Male,45,10,117231,3,1,1,122381,Yes
15667871,Kerr,572,Below Average,Spain,Male,35,4,152390,1,1,0,128123,No
15677371,Ko,629,Below Average,Spain,Female,30,2,34013,1,1,0,19570,No
15629677,Distefano,687,Above Average,Spain,Female,39,2,0,3,0,0,188150,Yes
15713578,Farrell,483,Below Average,France,Female,50,9,0,2,1,1,111020,No
15591509,Milano,690,Above Average,France,Male,36,7,101583,2,1,0,123775,No
15568240,Ting,492,Below Average,Germany,Female,30,10,77168,2,0,1,146700,No
15622993,Boyd,709,High,Germany,Male,28,8,124695,2,1,0,145251,No
15689294,Onyemaechi,705,High,Germany,Male,44,3,105934,1,1,0,82463,No
15720910,Black,560,Below Average,France,Female,66,9,0,1,1,1,15928,No
15721181,Oliver,611,Below Average,Spain,Male,46,6,0,2,1,0,45886,No
15776433,Greco,730,High,Spain,Male,62,2,0,2,1,1,186489,No
15748936,Whitehead,709,High,Spain,Female,45,2,0,2,0,1,162922,No
15717225,Ikemefuna,544,Below Average,France,Female,21,10,161525,2,1,0,9262,No
15685226,Morrison,712,High,Germany,Female,29,7,147199,1,1,1,84932,No
15785611,Onyeoruru,752,High,Germany,Male,38,3,183102,1,1,1,71557,No
15573456,Cunningham,648,Below Average,Spain,Male,46,9,127209,2,1,0,77405,Yes
15684548,Demidov,556,Below Average,Spain,Male,38,8,0,2,0,0,417,Yes
15620505,Celis,594,Below Average,Spain,Female,24,0,97378,1,1,1,71405,No
15807432,Cheng,645,Below Average,Germany,Female,37,2,136925,2,0,1,153400,No
15584766,Knight,557,Below Average,France,Male,33,3,54503,1,1,1,371,No
15612187,Morin,547,Below Average,Germany,Male,32,8,155726,1,1,0,67789,No
15762218,Mills,701,High,France,Female,39,9,0,2,0,1,145894,No
15646372,Outhwaite,616,Below Average,France,Female,66,1,135842,1,1,0,183840,Yes
15690452,Tung,605,Below Average,France,Male,52,1,63349,1,1,0,108887,No
15747795,Pai,593,Below Average,Germany,Female,38,4,129499,1,1,1,154071,No
15781589,Carpenter,751,High,Spain,Male,52,8,0,2,0,1,179291,No
15732674,Fennell,443,Below Average,Spain,Male,36,6,70438,2,0,1,56937,No
15642291,Fontaine,685,Above Average,France,Male,23,8,0,2,1,1,112239,No
15692761,Pratt,718,High,France,Male,36,9,0,1,1,0,45909,No
15578045,Mitchell,538,Below Average,Spain,Female,49,9,141434,1,0,0,173779,Yes
15745354,Franklin,611,Below Average,Spain,Female,37,4,0,2,1,0,125696,No
15701376,K'ung,668,Above Average,Germany,Male,37,10,152958,2,1,1,159585,No
15691625,Ko,537,Below Average,Germany,Female,41,3,138306,1,1,0,106761,No
15566594,McKenzie,709,High,Spain,Male,23,10,0,2,0,0,129590,No
15760431,Pino,850,High,France,Male,38,1,0,2,1,1,80006,No
15686302,Fisk,745,High,Spain,Female,31,3,124328,1,1,1,140451,No
15801559,Chiang,693,Above Average,Germany,Female,41,9,181461,3,1,1,187929,Yes
15810432,Moseley,795,High,Spain,Male,35,8,0,2,1,0,167155,No
15809616,Hsiung,626,Below Average,Spain,Male,26,8,0,2,0,0,191420,No
15720559,Heath,487,Below Average,Germany,Female,61,5,110368,1,0,0,11384,Yes
15695632,Dellucci,556,Below Average,France,Female,39,9,89588,1,1,1,94898,No
15659843,Li,643,Below Average,France,Female,46,6,0,2,0,0,106781,No
15615624,De Salis,605,Below Average,France,Female,28,6,0,2,0,0,159508,No
15810418,T'ang,756,High,Germany,Female,60,3,115924,1,1,0,93524,Yes
15716186,Richardson,586,Below Average,France,Female,38,2,0,2,1,0,87168,No
15674551,Fitch,535,Below Average,Germany,Male,40,7,111756,1,1,0,8128,Yes
15622834,Stevenson,678,Above Average,France,Female,35,4,0,1,1,0,125518,No
15566111,Estes,596,Below Average,France,Male,39,9,0,1,1,0,48963,No
15784597,Lattimore,648,Below Average,France,Male,26,9,162923,1,1,0,98368,No
15652883,Chung,492,Below Average,Germany,Male,39,10,124576,2,1,0,148584,No
15806964,Utz,702,High,France,Male,45,0,80793,1,1,1,27474,No
15576313,Wei,486,Below Average,Germany,Female,40,9,71340,1,1,0,76192,No
15806467,Boyle,568,Below Average,Germany,Male,40,1,99282,1,0,0,134600,Yes
15597602,Nwachinemelu,619,Below Average,Germany,Male,57,3,137946,1,1,1,72467,Yes
15743040,Kuznetsova,724,High,Germany,Male,41,2,127892,2,0,1,199645,No
15705521,Pisani,548,Below Average,Germany,Female,33,0,101084,1,1,0,42749,No
15595039,Manna,545,Below Average,Germany,Female,37,8,114754,1,1,0,136050,Yes
15799384,Collier,683,Above Average,France,Male,33,8,0,1,0,0,73564,No
15581197,Ricci,762,High,France,Female,51,3,99286,1,0,1,85578,No
15693737,Carr,627,Below Average,Germany,Female,30,4,79871,2,1,0,129826,No
15624623,Hs?,516,Below Average,France,Male,35,10,104088,2,0,0,119666,No
15783501,Findlay,800,High,France,Female,38,2,168190,2,1,0,68052,No
15690134,Hughes,464,Below Average,Germany,Female,42,3,85679,1,1,1,164104,No
15782735,Chukwuemeka,626,Below Average,France,Female,35,3,0,1,0,0,80190,No
15611088,Genovese,790,High,France,Female,31,9,0,2,1,0,84126,No
15672145,Swift,534,Below Average,France,Female,34,7,121551,2,1,1,70179,No
15732628,Ugoji,745,High,France,Male,46,2,122220,1,1,1,118024,No
15787470,Parkinson,553,Below Average,Spain,Male,47,3,116528,1,0,0,145704,Yes
15803406,Ross,748,High,France,Female,26,1,77780,1,0,1,183049,No
15730460,Oleary,722,High,France,Male,37,2,0,1,0,0,120906,No
15644572,Turnbull,501,Below Average,France,Male,40,4,125832,1,1,1,100433,No
15694860,Uspensky,675,Above Average,France,Female,38,6,68065,1,0,0,138777,Yes
15658169,Cook,778,High,Spain,Female,47,6,127299,2,1,0,124694,No
15794396,Newbold,494,Below Average,Germany,Female,38,7,174937,1,1,0,40084,No
15785798,Uchechukwu,850,High,France,Male,40,9,0,2,0,1,119232,No
15710825,Ch'en,592,Below Average,Spain,Male,31,7,110071,1,0,0,43921,No
15668444,He,590,Below Average,Spain,Female,44,3,139432,1,1,0,62222,No
15726631,Hilton,758,High,France,Female,39,6,127357,1,0,1,56577,No
15733797,Sal,506,Below Average,France,Male,36,5,0,2,1,0,164253,No
15747960,Eluemuno,733,High,France,Male,33,3,0,1,1,1,7666,No
15634632,Titus,711,High,France,Male,38,3,0,2,1,0,68487,No
15707362,Yin,514,Below Average,Germany,Male,43,1,95556,1,0,1,199273,Yes
15662976,Lettiere,637,Below Average,Spain,Male,37,8,0,1,1,1,186062,No
15732778,Templeman,468,Below Average,Germany,Male,29,1,111681,2,1,1,195711,No
15718443,Chibuzo,539,Below Average,France,Male,39,3,0,2,1,0,36692,No
15670039,Sun,509,Below Average,Spain,Female,25,3,108738,2,1,0,106920,No
15773792,Evans,662,Above Average,France,Female,32,4,133950,1,1,1,48725,Yes
15613786,Ogbonnaya,818,High,Spain,Male,26,4,0,2,1,1,167036,No
15726032,Enyinnaya,608,Below Average,France,Male,33,9,89968,1,1,0,68777,No
15663252,Olisanugo,850,High,Spain,Female,32,9,0,2,1,1,18924,No
15593782,Brookes,816,High,Germany,Female,38,5,130878,3,1,0,71905,Yes
15633283,Padovano,536,Below Average,France,Male,35,8,0,2,1,0,64833,No
15749167,Fisk,753,High,France,Male,35,3,0,2,1,1,184843,No
15759298,Shih,631,Below Average,Spain,Male,27,10,134169,1,1,1,176730,No
15683625,Hare,703,High,France,Male,37,1,149762,1,1,0,20629,Yes
15635367,Muir,774,High,France,Male,26,2,93844,1,1,0,28415,No
15681705,Fanucci,785,High,France,Male,28,8,0,2,1,0,77231,No
15603156,Elewechi,571,Below Average,France,Female,33,1,0,2,1,0,102750,No
15591986,Johnston,621,Below Average,Germany,Male,46,6,141078,1,0,0,34580,Yes
15798888,Pisano,605,Below Average,Germany,Female,31,1,117992,1,1,1,183598,No
15809722,Ankudinov,611,Below Average,France,Female,40,8,100812,2,1,0,147358,No
15677538,Nwokike,569,Below Average,France,Male,38,7,0,1,1,1,108469,No
15797736,Smith,658,Above Average,France,Male,29,4,80262,1,1,1,20612,No
15695585,Atkins,788,High,Spain,Male,34,6,156478,1,0,1,181196,No
15744398,Burns,525,Below Average,France,Female,23,5,0,2,1,0,160249,No
15750658,Obiuto,798,High,France,Male,37,8,0,3,0,0,110783,No
15578186,Pirozzi,486,Below Average,Germany,Male,37,9,115217,2,1,0,144995,No
15676519,George,615,Below Average,Spain,Male,61,9,0,2,1,0,150227,Yes
15637954,Lewis,730,High,France,Female,35,0,155470,1,1,1,53718,No
15758639,Moran,641,Below Average,France,Male,37,7,0,2,1,0,75248,No
15613772,Dalrymple,542,Below Average,France,Male,39,3,135096,1,1,1,14353,Yes
15731744,Carslaw,692,Above Average,France,Male,30,2,0,2,0,1,130486,No
15807709,Kirby,714,High,Germany,Female,55,9,180075,1,1,1,100127,No
15714689,Houghton,591,Below Average,Spain,Male,29,1,97541,1,1,1,196356,No
15699005,Martin,710,High,France,Female,41,2,156067,1,1,1,9983,No
15624170,Tan,639,Below Average,France,Female,38,4,81550,2,0,1,118974,No
15725679,Hsia,531,Below Average,France,Female,47,6,0,1,0,0,194998,Yes
15585865,Westerberg,673,Above Average,France,Female,38,2,170061,2,0,0,134901,Yes
15804256,Hale,765,High,Germany,Male,36,8,92310,2,1,1,72924,No
15662403,Kryukova,622,Below Average,France,Female,32,6,169089,2,1,0,101057,No
15733616,Sopuluchukwu,806,High,France,Male,40,5,80613,1,1,1,142838,No
15591995,Barry,757,High,Germany,Male,26,8,121581,2,1,1,127059,No
15677020,Selezneva,570,Below Average,France,Female,58,8,0,1,0,1,116503,Yes
15727688,Chizuoke,555,Below Average,Spain,Male,32,4,0,2,1,1,54405,No
15715941,Lueck,692,Above Average,France,Male,54,5,0,2,1,1,88721,No
15714485,Udinese,774,High,France,Male,60,5,85891,1,1,0,74135,Yes
15730059,Udobata,638,Below Average,Spain,Male,44,9,77637,2,1,1,111346,No
15715527,Freeman,543,Below Average,Spain,Female,41,4,0,1,0,0,194902,No
15576623,Outlaw,584,Below Average,France,Male,31,5,0,2,1,0,31474,No
15805565,Obiuto,691,Above Average,Germany,Male,30,7,116927,1,1,0,21198,No
15677307,Lo,684,Above Average,Germany,Female,40,6,137326,1,1,0,186976,No
15773890,Okechukwu,733,High,France,Male,22,5,0,2,1,1,117202,No
15598883,King,599,Below Average,Spain,Female,37,2,0,2,1,1,143739,No
15568506,Forbes,524,Below Average,Germany,Female,31,10,67238,2,1,1,161811,No
15761043,Macleod,632,Below Average,Germany,Female,38,6,86569,2,1,0,98090,No
15782236,Gibbs,735,High,Spain,Male,34,5,0,2,0,0,71095,No
15593601,Isayev,734,High,France,Male,34,6,133598,1,1,1,13107,No
15682048,Pisano,605,Below Average,France,Female,51,3,136188,1,1,1,67110,Yes
15746902,Belstead,793,High,Spain,Male,38,9,0,2,1,0,88225,No
15752081,Vassiliev,468,Below Average,France,Female,56,10,0,3,0,1,62256,Yes
15781307,Schneider,779,High,Germany,Male,37,7,120092,2,1,0,135925,No
15775912,Mazzanti,698,Above Average,France,Male,48,4,101238,2,0,1,177815,Yes
15745417,Knipe,707,High,France,Male,58,6,89685,1,0,1,126471,No
15671256,Macartney,850,High,France,Female,35,1,211774,1,1,0,188574,Yes
15653547,Madukwe,850,High,France,Male,56,7,131317,1,1,1,119175,No
15595766,Watts,527,Below Average,Spain,Male,37,5,93722,2,1,1,139093,No
15742358,Humphreys,696,Above Average,Germany,Male,32,8,101160,1,1,1,115916,No
15763274,Wu,661,Above Average,France,Male,48,3,120320,1,0,0,96463,No
15786063,Chin,776,High,France,Female,31,2,0,2,1,1,112349,No
15600258,Chesnokova,701,High,France,Male,43,2,0,2,1,1,165303,No
15573318,Kung,610,Below Average,France,Male,26,8,0,2,1,0,166031,No
15653849,Lu,572,Below Average,Germany,Female,48,3,152827,1,1,0,38411,Yes
15694272,Nkemakolam,673,Above Average,France,Male,30,1,64097,1,1,1,77783,No
15736112,Walton,519,Below Average,Spain,Female,57,2,119035,2,1,1,29871,No
15749851,Brookes,702,High,Spain,Female,26,4,135219,1,0,1,59747,No
15663478,Baldwin,729,High,France,Male,32,6,93694,1,1,1,79919,No
15592300,Mai,543,Below Average,Spain,Male,35,10,59408,1,1,0,76773,No
15567832,Shih,550,Below Average,France,Female,40,7,114354,1,1,0,54018,No
15776780,He,608,Below Average,France,Male,59,1,0,1,1,0,70649,Yes
15592846,Fiorentini,639,Below Average,Germany,Male,35,10,128173,2,1,0,59093,No
15739803,Lucciano,686,Above Average,Spain,Male,34,9,0,2,1,0,127569,No
15794142,Ferreira,564,Below Average,Germany,Female,62,5,114931,3,0,1,18260,Yes
15762729,Ukaegbunam,745,High,Germany,Female,28,1,111071,1,1,0,73275,Yes
15667896,De Luca,833,High,France,Male,37,8,151226,2,1,1,136129,No
15626578,Milne,622,Below Average,France,Male,26,9,0,2,1,1,153237,No
15776223,Davide,597,Below Average,France,Female,42,4,64740,1,1,1,106841,No
15705953,Kodilinyechukwu,721,High,Spain,Male,51,0,169312,1,1,0,109078,Yes
15802593,Little,504,Below Average,France,Female,49,7,0,3,0,1,87822,Yes
15615457,Burns,842,High,Spain,Female,44,2,112652,2,1,0,126644,No
15708916,Paterson,587,Below Average,France,Male,38,0,0,2,1,0,47414,No
15720187,Han,479,Below Average,Germany,Female,30,7,143964,2,1,0,41879,No
15595440,Kryukova,508,Below Average,France,Male,49,7,122451,2,1,1,75808,No
15600651,Ijendu,749,High,France,Male,24,1,0,3,1,1,47911,No
15750141,Reichard,721,High,Germany,Female,36,3,65253,2,1,0,28737,No
15657284,Day,674,Above Average,Germany,Male,47,6,106901,1,1,1,2079,Yes
15763063,Price,685,Above Average,Spain,Female,25,10,128509,1,1,0,121562,No
15709324,Bruce,417,Below Average,France,Male,34,7,0,2,1,0,55003,No
15711309,Sumrall,574,Below Average,Germany,Male,33,3,129834,1,1,0,193131,No
15775318,Lu,590,Below Average,Spain,Female,51,3,154962,3,0,1,191932,Yes
15705515,Lazarev,587,Below Average,Germany,Male,40,5,138241,2,1,0,159418,No
15634844,Miller,598,Below Average,Germany,Male,41,3,91536,1,1,0,191468,Yes
15717046,Wentworth-Shields,741,High,Spain,Male,53,3,0,2,1,1,38913,No
15571816,Ritchie,850,High,Spain,Female,70,5,0,1,1,1,705,No
15670080,Mackenzie,584,Below Average,Germany,Female,29,7,105204,1,0,1,138490,No
15800440,Power,650,Above Average,Spain,Male,61,1,152968,1,0,1,82970,No
15665678,Tan,607,Below Average,Spain,Male,36,8,158261,1,1,1,76744,No
15665956,Pendergrass,509,Below Average,France,Female,46,1,0,1,1,0,71244,Yes
15788126,Evans,689,Above Average,Spain,Female,38,6,121021,1,1,1,12182,No
15811773,Hsia,543,Below Average,France,Male,36,4,0,2,1,1,141210,No
15651674,Billson,438,Below Average,Spain,Female,54,2,0,1,0,0,191763,Yes
15689614,Teng,687,Above Average,Spain,Female,63,1,137715,1,1,1,37938,No
15795564,Moretti,737,High,Germany,Male,31,5,121192,2,1,1,74890,No
15706647,Jordan,761,High,France,Male,31,7,0,3,1,1,166698,No
15728505,Ts'ao,601,Below Average,France,Male,44,1,100486,2,1,1,62678,No
15730076,Osborne,651,Above Average,France,Male,45,1,0,1,1,0,67740,Yes
15622003,Carslaw,745,High,France,Male,35,9,92566,2,1,0,161519,No
15607312,Ch'ang,648,Below Average,Spain,Female,49,10,0,2,1,1,159835,Yes
15644753,Hung,848,High,Spain,Male,40,3,110929,1,1,1,30876,No
15653620,Gordon,546,Below Average,France,Female,27,8,0,2,1,1,14858,No
15761986,Obialo,439,Below Average,Spain,Female,32,3,138901,1,1,0,75685,No
15633922,Gray,755,High,France,Male,30,4,123217,2,0,1,144183,No
15734674,Lin,593,Below Average,France,Female,41,6,0,1,1,0,65170,No
15658032,Hopkins,701,High,France,Male,39,2,0,2,1,1,82526,No
15692671,Dobson,701,High,Spain,Male,36,8,0,2,1,0,169161,No
15737741,McKay,607,Below Average,Spain,Female,33,2,108431,2,0,1,109291,Yes
15576352,Revell,586,Below Average,Spain,Female,57,3,0,2,0,1,6057,No
15753719,Rickards,547,Below Average,Germany,Female,30,9,72392,1,1,0,77077,No
15803689,Begum,647,Below Average,Germany,Female,51,1,119741,2,0,0,54954,Yes
15718057,Onyinyechukwuka,760,High,France,Female,51,2,100946,1,0,0,179614,Yes
15722010,Zuyev,621,Below Average,Spain,Male,53,9,170491,1,1,0,35588,Yes
15680998,Nwankwo,725,High,France,Male,44,5,0,1,1,1,117356,No
15614782,Hao,526,Below Average,France,Male,36,1,0,1,1,0,160696,No
15591047,Ma,519,Below Average,Spain,Female,47,6,157296,2,0,0,147278,Yes
15788291,Okwuadigbo,713,High,Germany,Female,38,7,144606,1,1,1,56594,Yes
15604044,Mitchell,700,High,France,Male,38,8,134811,1,1,0,1299,No
15679587,Chan,666,Above Average,France,Female,34,9,115897,1,1,1,25095,No
15775153,Buchi,630,Below Average,Spain,Male,32,4,82034,1,0,0,146326,No
15603925,Greco,779,High,Spain,Female,26,4,174318,2,0,1,38296,No
15680970,Lombardi,611,Below Average,Germany,Female,41,2,114206,1,1,0,164061,No
15697183,Uchenna,685,Above Average,Spain,Male,43,9,0,2,1,0,107811,No
15567446,Coffman,646,Below Average,Germany,Male,39,9,111574,1,1,1,30838,No
15637476,Alexandrova,683,Above Average,Germany,Female,57,5,162448,1,0,0,9221,Yes
15714939,Fallaci,484,Below Average,Germany,Female,34,4,148249,1,0,1,33738,No
15683503,Hudson,601,Below Average,France,Female,43,8,0,3,0,1,110916,Yes
15645569,Mai,762,High,Spain,Female,26,7,123709,2,1,1,169654,No
15782569,Stout,687,Above Average,France,Female,72,9,0,1,0,1,69829,No
15592387,Burke,566,Below Average,France,Male,30,5,0,1,1,0,54926,Yes
15609286,Chadwick,702,High,France,Male,37,10,150525,1,1,1,94728,No
15814035,Lawrence,601,Below Average,France,Male,29,9,0,1,1,1,80393,No
15661249,Bellucci,699,Above Average,France,Male,53,4,0,2,0,1,111307,No
15629117,Harper,584,Below Average,France,Male,28,10,0,2,1,0,19834,No
15607170,Boyle,699,Above Average,France,Male,35,5,0,2,1,1,78397,No
15586585,Duncan,698,Above Average,Germany,Female,51,2,111018,1,1,0,86410,No
15686611,Moss,495,Below Average,France,Male,30,10,129755,1,0,0,172749,No
15603203,Avdeyeva,650,Above Average,France,Female,27,6,0,2,1,0,1002,No
15619857,Crawford,605,Below Average,France,Female,64,2,129555,1,1,1,13601,No
15805062,Lynton,667,Above Average,Spain,Male,38,1,87202,1,1,1,77866,No
15660271,Duncan,688,Above Average,Germany,Male,26,8,146133,1,1,1,175296,No
15745295,Gether,727,High,Spain,Female,31,0,0,1,1,0,121751,Yes
15719352,Davidson,754,High,Spain,Male,39,6,170184,2,1,0,89593,No
15766575,Larionova,612,Below Average,Germany,Female,62,8,140745,1,1,0,193437,Yes
15594594,Loggia,546,Below Average,Spain,Male,42,7,139070,1,1,1,86945,No
15646161,Steinhoff,673,Above Average,Spain,Female,37,8,0,2,1,1,183318,No
15682585,Guerra,593,Below Average,France,Male,35,9,114193,1,1,0,71154,No
15603134,Pai,656,Above Average,Spain,Female,40,10,167878,1,0,1,151887,No
15636444,Craig,535,Below Average,Germany,Female,53,5,141616,2,1,1,75888,No
15773456,Lazareva,678,Above Average,Germany,Male,36,3,145747,2,0,1,89566,No
15745307,Ch'iu,477,Below Average,Spain,Female,48,2,129120,1,0,1,26475,No
15604119,Alderete,850,High,Spain,Male,35,7,110349,1,0,0,126355,No
15626900,Kung,427,Below Average,France,Male,29,1,141325,1,1,1,93839,No
15605447,Palermo,752,High,France,Male,49,2,78653,1,1,0,7698,No
15589030,Ts'ai,649,Below Average,France,Male,47,1,0,2,1,1,145593,No
15692463,Rahman,799,High,Spain,Female,28,3,142253,1,1,0,45042,No
15712403,McMillan,589,Below Average,France,Female,61,1,0,1,1,0,61108,Yes
15811762,Pickering,583,Below Average,Germany,Female,54,6,115988,1,1,0,57553,Yes
